casa,PC1,PC2
MAC001165,0.3295774082233049,-1.0830028811745347
MAC001166,-0.5594447615940144,0.5368722242215704
MAC001167,0.5631385179943246,-0.012916297164807244
MAC001168,0.5631385179943246,-0.012916297164807244
MAC001169,0.9340184151798437,-0.36597731714232284
MAC001170,-0.793005871365034,-0.533214359788157
MAC001171,1.1675795249508631,0.7041092668674046
MAC001172,-0.793005871365034,-0.533214359788157
MAC001173,-1.3547185312854477,-0.39945403530442647
MAC001174,1.1675795249508631,0.7041092668674046
MAC001176,0.9340184151798437,-0.36597731714232284
MAC001177,-1.3547185312854477,-0.39945403530442647
MAC001178,-0.793005871365034,-0.533214359788157
MAC001179,-0.5167164145578893,1.3876581127375127
MAC001180,-0.793005871365034,-0.533214359788157
MAC001181,-0.793005871365034,-0.533214359788157
MAC001182,0.3295774082233049,-1.0830028811745347
MAC001183,-1.121157421514428,0.670632548705301
MAC001184,-0.5594447615940144,0.5368722242215704
MAC001185,-0.5594447615940144,0.5368722242215704
MAC001186,-0.1885648644084953,0.18381120424405484
MAC001187,1.1675795249508631,0.7041092668674046
MAC001188,0.3295774082233049,-1.0830028811745347
MAC001189,0.9340184151798437,-0.36597731714232284
MAC001190,1.1675795249508631,0.7041092668674046
MAC001191,-0.793005871365034,-0.533214359788157
MAC001192,0.9975683804862455,0.04482320227265202
MAC001193,0.044996245362524334,1.253897788253782
MAC001194,-0.1885648644084953,0.18381120424405484
MAC001195,-0.5594447615940144,0.5368722242215704
MAC001197,0.3295774082233049,-1.0830028811745347
MAC001198,-0.7294559060586322,-0.12241384037318223
MAC001199,-1.3547185312854477,-0.39945403530442647
MAC001200,-1.3547185312854477,-0.39945403530442647
MAC001202,-1.2911685659790457,0.011346484110548297
MAC001203,0.3931273735297066,-0.6722023617595598
MAC001204,0.3295774082233049,-1.0830028811745347
MAC001205,1.1675795249508631,0.7041092668674046
MAC001206,0.3295774082233049,-1.0830028811745347
MAC001207,-1.3547185312854477,-0.39945403530442647
MAC001208,0.9340184151798437,-0.36597731714232284
MAC001209,0.9340184151798437,-0.36597731714232284
MAC001210,-0.793005871365034,-0.533214359788157
MAC001211,1.1675795249508631,0.7041092668674046
MAC001212,-0.5594447615940144,0.5368722242215704
MAC001213,1.1675795249508631,0.7041092668674046
MAC001214,1.1675795249508631,0.7041092668674046
MAC001215,-0.1250148991020935,0.5946117236590296
MAC001216,0.9340184151798437,-0.36597731714232284
MAC001217,0.5631385179943246,-0.012916297164807244
MAC001218,0.3295774082233049,-1.0830028811745347
MAC001219,-0.5594447615940144,0.5368722242215704
MAC001220,0.9975683804862455,0.04482320227265202
MAC001221,1.1675795249508631,0.7041092668674046
MAC001222,-0.793005871365034,-0.533214359788157
MAC001223,0.9340184151798437,-0.36597731714232284
MAC001225,0.5631385179943246,-0.012916297164807244
MAC001226,-0.5594447615940144,0.5368722242215704
MAC001227,-1.121157421514428,0.670632548705301
MAC001228,0.9340184151798437,-0.36597731714232284
MAC001230,-1.121157421514428,0.670632548705301
MAC001232,-0.5594447615940144,0.5368722242215704
MAC001233,0.5631385179943246,-0.012916297164807244
MAC001234,-0.793005871365034,-0.533214359788157
MAC001235,0.9975683804862455,0.04482320227265202
MAC001236,-0.7502775243289089,0.3175715287277854
MAC001237,0.3295774082233049,-1.0830028811745347
MAC001238,0.3295774082233049,-1.0830028811745347
MAC001239,0.5631385179943246,-0.012916297164807244
MAC001240,0.3931273735297066,-0.6722023617595598
MAC001241,0.3295774082233049,-1.0830028811745347
MAC001242,-0.1885648644084953,0.18381120424405484
MAC001243,-0.5594447615940144,0.5368722242215704
MAC001244,0.3295774082233049,-1.0830028811745347
MAC001246,-1.121157421514428,0.670632548705301
MAC001247,1.1675795249508631,0.7041092668674046
MAC001248,-0.7502775243289089,0.3175715287277854
MAC001249,0.9340184151798437,-0.36597731714232284
MAC001250,0.3931273735297066,-0.6722023617595598
MAC001251,0.3931273735297066,-0.6722023617595598
MAC001252,0.3931273735297066,-0.6722023617595598
MAC001253,0.044996245362524334,1.253897788253782
MAC001254,-0.793005871365034,-0.533214359788157
MAC001255,0.5631385179943246,-0.012916297164807244
MAC001256,-1.3547185312854477,-0.39945403530442647
MAC001257,-0.7502775243289089,0.3175715287277854
MAC001258,-0.7294559060586322,-0.12241384037318223
MAC001259,-1.3547185312854477,-0.39945403530442647
MAC001260,0.3295774082233049,-1.0830028811745347
MAC001261,0.9340184151798437,-0.36597731714232284
MAC001262,-1.3547185312854477,-0.39945403530442647
MAC001263,-1.3547185312854477,-0.39945403530442647
MAC001264,0.5631385179943246,-0.012916297164807244
MAC001265,0.3931273735297066,-0.6722023617595598
MAC001266,0.5631385179943246,-0.012916297164807244
MAC001267,-0.793005871365034,-0.533214359788157
MAC001268,0.3295774082233049,-1.0830028811745347
MAC001269,-1.121157421514428,0.670632548705301
MAC001270,-0.7502775243289089,0.3175715287277854
MAC001271,-0.1250148991020935,0.5946117236590296
MAC001272,-1.3547185312854477,-0.39945403530442647
MAC001273,0.9340184151798437,-0.36597731714232284
MAC001274,0.3295774082233049,-1.0830028811745347
MAC001275,-1.3547185312854477,-0.39945403530442647
MAC001276,-1.121157421514428,0.670632548705301
MAC001277,1.1675795249508631,0.7041092668674046
MAC001279,-0.5594447615940144,0.5368722242215704
MAC001280,-1.3547185312854477,-0.39945403530442647
MAC001281,-0.793005871365034,-0.533214359788157
MAC001282,0.3295774082233049,-1.0830028811745347
MAC001283,-0.7294559060586322,-0.12241384037318223
MAC001285,0.3295774082233049,-1.0830028811745347
MAC001286,-1.121157421514428,0.670632548705301
MAC001288,1.1675795249508631,0.7041092668674046
MAC001289,0.5631385179943246,-0.012916297164807244
MAC001291,-0.793005871365034,-0.533214359788157
MAC001292,-0.5594447615940144,0.5368722242215704
MAC001293,0.3295774082233049,-1.0830028811745347
MAC001294,0.9340184151798437,-0.36597731714232284
MAC001295,-1.121157421514428,0.670632548705301
MAC001296,0.3295774082233049,-1.0830028811745347
MAC001297,0.3295774082233049,-1.0830028811745347
MAC001298,0.044996245362524334,1.253897788253782
MAC001299,0.5631385179943246,-0.012916297164807244
MAC001301,0.5631385179943246,-0.012916297164807244
MAC001302,0.3295774082233049,-1.0830028811745347
MAC001303,-0.793005871365034,-0.533214359788157
MAC001304,-0.5594447615940144,0.5368722242215704
MAC001305,0.5631385179943246,-0.012916297164807244
MAC001306,0.5631385179943246,-0.012916297164807244
MAC001307,-1.3547185312854477,-0.39945403530442647
MAC001308,0.044996245362524334,1.253897788253782
MAC001309,-1.3547185312854477,-0.39945403530442647
MAC001310,0.9975683804862455,0.04482320227265202
MAC001312,-1.3547185312854477,-0.39945403530442647
MAC001313,0.5631385179943246,-0.012916297164807244
MAC001314,0.5631385179943246,-0.012916297164807244
MAC001315,-0.7294559060586322,-0.12241384037318223
MAC001316,0.9340184151798437,-0.36597731714232284
MAC001317,0.3295774082233049,-1.0830028811745347
MAC001318,-1.3547185312854477,-0.39945403530442647
MAC001319,0.9340184151798437,-0.36597731714232284
MAC001320,-0.5594447615940144,0.5368722242215704
MAC001321,0.3295774082233049,-1.0830028811745347
MAC001322,-0.793005871365034,-0.533214359788157
MAC001323,-1.2911685659790457,0.011346484110548297
MAC001324,-0.5594447615940144,0.5368722242215704
MAC001325,-0.793005871365034,-0.533214359788157
MAC001326,-0.5594447615940144,0.5368722242215704
MAC001327,0.9340184151798437,-0.36597731714232284
MAC001328,-0.793005871365034,-0.533214359788157
MAC001329,0.9340184151798437,-0.36597731714232284
MAC001330,0.044996245362524334,1.253897788253782
MAC001331,0.9340184151798437,-0.36597731714232284
MAC001332,0.3295774082233049,-1.0830028811745347
MAC001334,0.3295774082233049,-1.0830028811745347
MAC001335,-0.793005871365034,-0.533214359788157
MAC001336,0.044996245362524334,1.253897788253782
MAC001337,0.3295774082233049,-1.0830028811745347
MAC001339,0.3295774082233049,-1.0830028811745347
MAC001340,-1.3547185312854477,-0.39945403530442647
MAC001341,0.5631385179943246,-0.012916297164807244
MAC001342,0.3295774082233049,-1.0830028811745347
MAC001343,-0.5594447615940144,0.5368722242215704
MAC001344,-0.793005871365034,-0.533214359788157
MAC001345,0.3295774082233049,-1.0830028811745347
MAC001346,-1.3547185312854477,-0.39945403530442647
MAC001347,0.9340184151798437,-0.36597731714232284
MAC001348,-1.2911685659790457,0.011346484110548297
MAC001349,-0.793005871365034,-0.533214359788157
MAC001350,-0.7294559060586322,-0.12241384037318223
MAC001351,0.5631385179943246,-0.012916297164807244
MAC001352,1.1675795249508631,0.7041092668674046
MAC001353,-1.3547185312854477,-0.39945403530442647
MAC001354,0.3931273735297066,-0.6722023617595598
MAC001355,0.044996245362524334,1.253897788253782
MAC001356,0.3295774082233049,-1.0830028811745347
MAC001357,0.5631385179943246,-0.012916297164807244
MAC001358,0.5631385179943246,-0.012916297164807244
MAC001359,-0.5594447615940144,0.5368722242215704
MAC001360,-0.5594447615940144,0.5368722242215704
MAC001361,0.5631385179943246,-0.012916297164807244
MAC001362,-1.3547185312854477,-0.39945403530442647
MAC001363,-0.793005871365034,-0.533214359788157
MAC001364,-0.5594447615940144,0.5368722242215704
MAC001365,0.3295774082233049,-1.0830028811745347
MAC001366,0.5631385179943246,-0.012916297164807244
MAC001367,-0.5594447615940144,0.5368722242215704
MAC001368,0.3295774082233049,-1.0830028811745347
MAC001369,-1.3547185312854477,-0.39945403530442647
MAC001370,-1.3547185312854477,-0.39945403530442647
MAC001371,0.044996245362524334,1.253897788253782
MAC001372,0.3295774082233049,-1.0830028811745347
MAC001373,-1.3547185312854477,-0.39945403530442647
MAC001374,-0.5167164145578893,1.3876581127375127
MAC001375,0.3295774082233049,-1.0830028811745347
MAC001376,0.5631385179943246,-0.012916297164807244
MAC001377,0.5631385179943246,-0.012916297164807244
MAC001378,0.3295774082233049,-1.0830028811745347
MAC001379,0.37230575525943005,-0.23221699265859233
MAC001380,-0.7294559060586322,-0.12241384037318223
MAC001381,0.9975683804862455,0.04482320227265202
MAC001382,0.044996245362524334,1.253897788253782
MAC001383,-0.5594447615940144,0.5368722242215704
MAC001384,1.1675795249508631,0.7041092668674046
MAC001385,0.3295774082233049,-1.0830028811745347
MAC001386,0.3295774082233049,-1.0830028811745347
MAC001387,0.3295774082233049,-1.0830028811745347
MAC001388,-1.3547185312854477,-0.39945403530442647
MAC001389,-0.23213525169710875,-0.949242556690804
MAC001390,0.5631385179943246,-0.012916297164807244
MAC001391,0.3295774082233049,-1.0830028811745347
MAC001392,-1.3547185312854477,-0.39945403530442647
MAC001393,0.6058668650304496,0.8378695913511351
MAC001394,0.9340184151798437,-0.36597731714232284
MAC001395,-0.7294559060586322,-0.12241384037318223
MAC001396,0.3295774082233049,-1.0830028811745347
MAC001397,0.5631385179943246,-0.012916297164807244
MAC001398,-0.5594447615940144,0.5368722242215704
MAC001399,0.5631385179943246,-0.012916297164807244
MAC001400,-0.5167164145578893,1.3876581127375127
MAC001401,0.5631385179943246,-0.012916297164807244
MAC001402,0.3295774082233049,-1.0830028811745347
MAC001405,0.5631385179943246,-0.012916297164807244
MAC001406,-0.5594447615940144,0.5368722242215704
MAC001408,0.044996245362524334,1.253897788253782
MAC001409,0.5631385179943246,-0.012916297164807244
MAC001410,0.5631385179943246,-0.012916297164807244
MAC001411,1.1675795249508631,0.7041092668674046
MAC001412,1.1675795249508631,0.7041092668674046
MAC001413,-0.793005871365034,-0.533214359788157
MAC001414,0.3295774082233049,-1.0830028811745347
MAC001415,-0.5594447615940144,0.5368722242215704
MAC001416,-0.5167164145578893,1.3876581127375127
MAC001417,0.044996245362524334,1.253897788253782
MAC001418,0.9340184151798437,-0.36597731714232284
MAC001419,-0.5594447615940144,0.5368722242215704
MAC001420,1.1675795249508631,0.7041092668674046
MAC001421,-0.5594447615940144,0.5368722242215704
MAC001422,-0.5594447615940144,0.5368722242215704
MAC001423,0.5631385179943246,-0.012916297164807244
MAC001424,-1.3547185312854477,-0.39945403530442647
MAC001425,-0.7294559060586322,-0.12241384037318223
MAC001426,-1.3547185312854477,-0.39945403530442647
MAC001428,-0.1885648644084953,0.18381120424405484
MAC001429,-0.7294559060586322,-0.12241384037318223
MAC001430,-1.121157421514428,0.670632548705301
MAC001431,0.044996245362524334,1.253897788253782
MAC001432,0.044996245362524334,1.253897788253782
MAC001433,1.1675795249508631,0.7041092668674046
MAC001434,-0.5594447615940144,0.5368722242215704
MAC001435,-0.5594447615940144,0.5368722242215704
MAC001436,0.3295774082233049,-1.0830028811745347
MAC001437,-0.793005871365034,-0.533214359788157
MAC001438,0.044996245362524334,1.253897788253782
MAC001439,0.044996245362524334,1.253897788253782
MAC001440,0.044996245362524334,1.253897788253782
MAC001441,0.3295774082233049,-1.0830028811745347
MAC001442,0.5631385179943246,-0.012916297164807244
MAC001443,0.3931273735297066,-0.6722023617595598
MAC001444,-0.793005871365034,-0.533214359788157
MAC001445,-0.1250148991020935,0.5946117236590296
MAC001446,-0.5594447615940144,0.5368722242215704
MAC001447,0.5631385179943246,-0.012916297164807244
MAC001448,-0.5594447615940144,0.5368722242215704
MAC001449,0.9340184151798437,-0.36597731714232284
MAC001450,-1.121157421514428,0.670632548705301
MAC001451,-1.2911685659790457,0.011346484110548297
MAC001452,-0.5594447615940144,0.5368722242215704
MAC001453,0.5631385179943246,-0.012916297164807244
MAC001454,0.3295774082233049,-1.0830028811745347
MAC001455,0.3295774082233049,-1.0830028811745347
MAC001456,1.1675795249508631,0.7041092668674046
MAC001457,0.3295774082233049,-1.0830028811745347
MAC001458,-0.793005871365034,-0.533214359788157
MAC001459,0.3295774082233049,-1.0830028811745347
MAC001460,-0.793005871365034,-0.533214359788157
MAC001461,-0.5594447615940144,0.5368722242215704
MAC001462,0.3295774082233049,-1.0830028811745347
MAC001463,-0.7294559060586322,-0.12241384037318223
MAC001464,0.5631385179943246,-0.012916297164807244
MAC001465,0.044996245362524334,1.253897788253782
MAC001466,-1.3547185312854477,-0.39945403530442647
MAC001467,-0.5594447615940144,0.5368722242215704
MAC001468,0.5631385179943246,-0.012916297164807244
MAC001469,-0.7294559060586322,-0.12241384037318223
MAC001470,1.1675795249508631,0.7041092668674046
MAC001471,-0.5594447615940144,0.5368722242215704
MAC001472,-1.3547185312854477,-0.39945403530442647
MAC001473,0.5631385179943246,-0.012916297164807244
MAC001474,-0.793005871365034,-0.533214359788157
MAC001475,0.3295774082233049,-1.0830028811745347
MAC001476,-0.793005871365034,-0.533214359788157
MAC001479,0.3931273735297066,-0.6722023617595598
MAC001480,-0.5594447615940144,0.5368722242215704
MAC001481,-0.793005871365034,-0.533214359788157
MAC001482,-0.5594447615940144,0.5368722242215704
MAC001483,-0.7502775243289089,0.3175715287277854
MAC001484,0.044996245362524334,1.253897788253782
MAC001485,-0.793005871365034,-0.533214359788157
MAC001486,0.9975683804862455,0.04482320227265202
MAC001487,0.3295774082233049,-1.0830028811745347
MAC001488,0.5631385179943246,-0.012916297164807244
MAC001489,0.3295774082233049,-1.0830028811745347
MAC001490,-0.793005871365034,-0.533214359788157
MAC001491,1.1675795249508631,0.7041092668674046
MAC001492,-0.793005871365034,-0.533214359788157
MAC001493,-0.5167164145578893,1.3876581127375127
MAC001494,-0.7502775243289089,0.3175715287277854
MAC001495,0.3931273735297066,-0.6722023617595598
MAC001496,-0.5594447615940144,0.5368722242215704
MAC001497,0.3295774082233049,-1.0830028811745347
MAC001498,1.1675795249508631,0.7041092668674046
MAC001499,-0.5594447615940144,0.5368722242215704
MAC001500,0.9340184151798437,-0.36597731714232284
MAC001501,0.3295774082233049,-1.0830028811745347
MAC001502,0.3931273735297066,-0.6722023617595598
MAC001503,-1.3547185312854477,-0.39945403530442647
MAC001504,-1.3547185312854477,-0.39945403530442647
MAC001505,0.5631385179943246,-0.012916297164807244
MAC001506,0.5631385179943246,-0.012916297164807244
MAC001507,0.5631385179943246,-0.012916297164807244
MAC001508,-1.121157421514428,0.670632548705301
MAC001509,-0.1885648644084953,0.18381120424405484
MAC001510,-1.2911685659790457,0.011346484110548297
MAC001511,0.5631385179943246,-0.012916297164807244
MAC001512,-0.793005871365034,-0.533214359788157
MAC001513,0.5631385179943246,-0.012916297164807244
MAC001514,-0.7294559060586322,-0.12241384037318223
MAC001515,0.5631385179943246,-0.012916297164807244
MAC001516,0.0014258580739108795,0.12084402731892328
MAC001517,0.3295774082233049,-1.0830028811745347
MAC001518,1.1675795249508631,0.7041092668674046
MAC001519,-1.121157421514428,0.670632548705301
MAC001520,0.3295774082233049,-1.0830028811745347
MAC001521,-0.5594447615940144,0.5368722242215704
MAC001522,0.3931273735297066,-0.6722023617595598
MAC001523,1.1675795249508631,0.7041092668674046
MAC001524,-0.7294559060586322,-0.12241384037318223
MAC001525,-1.3547185312854477,-0.39945403530442647
MAC001526,-1.3547185312854477,-0.39945403530442647
MAC001527,-0.793005871365034,-0.533214359788157
MAC001528,-1.121157421514428,0.670632548705301
MAC001529,-0.793005871365034,-0.533214359788157
MAC001530,1.1675795249508631,0.7041092668674046
MAC001531,-1.121157421514428,0.670632548705301
MAC001532,-0.5594447615940144,0.5368722242215704
MAC001533,-0.5594447615940144,0.5368722242215704
MAC001534,-0.5594447615940144,0.5368722242215704
MAC001535,-0.793005871365034,-0.533214359788157
MAC001536,0.044996245362524334,1.253897788253782
MAC001537,-1.2911685659790457,0.011346484110548297
MAC001538,0.3931273735297066,-0.6722023617595598
MAC001539,1.1675795249508631,0.7041092668674046
MAC001540,0.3295774082233049,-1.0830028811745347
MAC001541,-0.7294559060586322,-0.12241384037318223
MAC001542,-0.5594447615940144,0.5368722242215704
MAC001543,-0.793005871365034,-0.533214359788157
MAC001544,-1.2911685659790457,0.011346484110548297
MAC001545,-0.793005871365034,-0.533214359788157
MAC001546,-0.5594447615940144,0.5368722242215704
MAC001547,0.044996245362524334,1.253897788253782
MAC001548,-0.7294559060586322,-0.12241384037318223
MAC001549,-1.121157421514428,0.670632548705301
MAC001550,-1.2911685659790457,0.011346484110548297
MAC001551,-0.5594447615940144,0.5368722242215704
MAC001552,0.5631385179943246,-0.012916297164807244
MAC001553,0.5631385179943246,-0.012916297164807244
MAC001554,-0.1885648644084953,0.18381120424405484
MAC001555,-0.5594447615940144,0.5368722242215704
MAC001556,-1.2911685659790457,0.011346484110548297
MAC001557,-1.121157421514428,0.670632548705301
MAC001558,0.3295774082233049,-1.0830028811745347
MAC001559,-1.121157421514428,0.670632548705301
MAC001560,0.5631385179943246,-0.012916297164807244
MAC001561,0.3931273735297066,-0.6722023617595598
MAC001562,0.3931273735297066,-0.6722023617595598
MAC001563,1.1675795249508631,0.7041092668674046
MAC001564,0.3931273735297066,-0.6722023617595598
MAC001565,0.5631385179943246,-0.012916297164807244
MAC001566,-1.3547185312854477,-0.39945403530442647
MAC001567,1.1675795249508631,0.7041092668674046
MAC001568,0.9340184151798437,-0.36597731714232284
MAC001569,-0.5594447615940144,0.5368722242215704
MAC001570,0.5631385179943246,-0.012916297164807244
MAC001571,0.3931273735297066,-0.6722023617595598
MAC001572,-0.5594447615940144,0.5368722242215704
MAC001573,0.3295774082233049,-1.0830028811745347
MAC001574,-0.793005871365034,-0.533214359788157
MAC001575,0.3931273735297066,-0.6722023617595598
MAC001576,0.3931273735297066,-0.6722023617595598
MAC001578,0.5631385179943246,-0.012916297164807244
MAC001579,0.9975683804862455,0.04482320227265202
MAC001580,0.3931273735297066,-0.6722023617595598
MAC001581,0.5631385179943246,-0.012916297164807244
MAC001583,0.044996245362524334,1.253897788253782
MAC001584,1.1675795249508631,0.7041092668674046
MAC001585,0.5631385179943246,-0.012916297164807244
MAC001586,-0.1885648644084953,0.18381120424405484
MAC001587,0.5631385179943246,-0.012916297164807244
MAC001588,0.5631385179943246,-0.012916297164807244
MAC001589,0.3295774082233049,-1.0830028811745347
MAC001590,0.3931273735297066,-0.6722023617595598
MAC001591,-0.793005871365034,-0.533214359788157
MAC001592,0.5631385179943246,-0.012916297164807244
MAC001593,-1.121157421514428,0.670632548705301
MAC001594,1.1675795249508631,0.7041092668674046
MAC001595,-1.3547185312854477,-0.39945403530442647
MAC001596,0.3295774082233049,-1.0830028811745347
MAC001597,-0.5594447615940144,0.5368722242215704
MAC001598,-1.121157421514428,0.670632548705301
MAC001600,-0.1885648644084953,0.18381120424405484
MAC001601,-0.7294559060586322,-0.12241384037318223
MAC001602,0.3295774082233049,-1.0830028811745347
MAC001603,-0.7294559060586322,-0.12241384037318223
MAC001604,1.1675795249508631,0.7041092668674046
MAC001605,1.1675795249508631,0.7041092668674046
MAC001606,-1.3547185312854477,-0.39945403530442647
MAC001607,-0.793005871365034,-0.533214359788157
MAC001608,0.3931273735297066,-0.6722023617595598
MAC001609,1.1675795249508631,0.7041092668674046
MAC001610,0.9340184151798437,-0.36597731714232284
MAC001611,1.1675795249508631,0.7041092668674046
MAC001612,0.5631385179943246,-0.012916297164807244
MAC001613,-0.1250148991020935,0.5946117236590296
MAC001614,1.1675795249508631,0.7041092668674046
MAC001615,-1.3547185312854477,-0.39945403530442647
MAC001616,0.3295774082233049,-1.0830028811745347
MAC001617,1.1675795249508631,0.7041092668674046
MAC001618,1.1675795249508631,0.7041092668674046
MAC001619,0.044996245362524334,1.253897788253782
MAC001620,1.1675795249508631,0.7041092668674046
MAC001621,0.5631385179943246,-0.012916297164807244
MAC001622,0.9340184151798437,-0.36597731714232284
MAC001623,1.1675795249508631,0.7041092668674046
MAC001624,-0.1885648644084953,0.18381120424405484
MAC001625,1.1675795249508631,0.7041092668674046
MAC001626,-0.5594447615940144,0.5368722242215704
MAC001627,-0.5167164145578893,1.3876581127375127
MAC001628,-1.121157421514428,0.670632548705301
MAC001630,-0.5594447615940144,0.5368722242215704
MAC001631,1.1675795249508631,0.7041092668674046
MAC001632,0.3295774082233049,-1.0830028811745347
MAC001634,0.5631385179943246,-0.012916297164807244
MAC001635,0.37230575525943005,-0.23221699265859233
MAC001636,-0.5594447615940144,0.5368722242215704
MAC001637,-0.793005871365034,-0.533214359788157
MAC001638,-1.121157421514428,0.670632548705301
MAC001639,0.5631385179943246,-0.012916297164807244
MAC001640,0.3295774082233049,-1.0830028811745347
MAC001641,-0.7294559060586322,-0.12241384037318223
MAC001642,-0.1250148991020935,0.5946117236590296
MAC001643,-0.7294559060586322,-0.12241384037318223
MAC001644,1.1675795249508631,0.7041092668674046
MAC001645,-0.5594447615940144,0.5368722242215704
MAC001646,1.1675795249508631,0.7041092668674046
MAC001647,-0.793005871365034,-0.533214359788157
MAC001648,0.37230575525943005,-0.23221699265859233
MAC001649,0.3931273735297066,-0.6722023617595598
MAC001650,0.044996245362524334,1.253897788253782
MAC001651,-0.5594447615940144,0.5368722242215704
MAC001652,-1.3547185312854477,-0.39945403530442647
MAC001654,0.3295774082233049,-1.0830028811745347
MAC001655,0.9340184151798437,-0.36597731714232284
MAC001656,0.5631385179943246,-0.012916297164807244
MAC001657,0.3295774082233049,-1.0830028811745347
MAC001658,0.5631385179943246,-0.012916297164807244
MAC001659,-0.5594447615940144,0.5368722242215704
MAC001660,0.3295774082233049,-1.0830028811745347
MAC001661,0.3931273735297066,-0.6722023617595598
MAC001662,0.3295774082233049,-1.0830028811745347
MAC001663,-0.793005871365034,-0.533214359788157
MAC001664,0.3931273735297066,-0.6722023617595598
MAC001665,0.3931273735297066,-0.6722023617595598
MAC001666,0.5631385179943246,-0.012916297164807244
MAC001667,-1.3547185312854477,-0.39945403530442647
MAC001668,0.5631385179943246,-0.012916297164807244
MAC001669,-0.7294559060586322,-0.12241384037318223
MAC001670,-1.3547185312854477,-0.39945403530442647
MAC001672,0.5631385179943246,-0.012916297164807244
MAC001673,0.5631385179943246,-0.012916297164807244
MAC001674,0.3295774082233049,-1.0830028811745347
MAC001675,-1.3547185312854477,-0.39945403530442647
MAC001676,-0.6867275590225072,0.7283720481427601
MAC001677,1.1675795249508631,0.7041092668674046
MAC001678,0.9340184151798437,-0.36597731714232284
MAC001679,0.5631385179943246,-0.012916297164807244
MAC001680,1.1675795249508631,0.7041092668674046
MAC001681,-1.3547185312854477,-0.39945403530442647
MAC001682,1.1675795249508631,0.7041092668674046
MAC001683,0.0014258580739108795,0.12084402731892328
MAC001684,-0.793005871365034,-0.533214359788157
MAC001685,-1.121157421514428,0.670632548705301
MAC001686,0.9340184151798437,-0.36597731714232284
MAC001687,0.5631385179943246,-0.012916297164807244
MAC001688,0.3295774082233049,-1.0830028811745347
MAC001689,-0.1250148991020935,0.5946117236590296
MAC001690,0.5631385179943246,-0.012916297164807244
MAC001691,1.1675795249508631,0.7041092668674046
MAC001692,0.3931273735297066,-0.6722023617595598
MAC001693,0.3931273735297066,-0.6722023617595598
MAC001694,-1.121157421514428,0.670632548705301
MAC001695,0.9340184151798437,-0.36597731714232284
MAC001696,0.9975683804862455,0.04482320227265202
MAC001697,0.044996245362524334,1.253897788253782
MAC001698,-1.2911685659790457,0.011346484110548297
MAC001699,0.9975683804862455,0.04482320227265202
MAC001701,-0.16858528639070697,-0.5384420372758293
MAC001702,-0.793005871365034,-0.533214359788157
MAC001703,0.5631385179943246,-0.012916297164807244
MAC001704,0.3295774082233049,-1.0830028811745347
MAC001705,0.3931273735297066,-0.6722023617595598
MAC001706,1.1675795249508631,0.7041092668674046
MAC001707,0.023224136621101177,1.106803584962424
MAC001708,-0.5594447615940144,0.5368722242215704
MAC001709,1.1675795249508631,0.7041092668674046
MAC001710,0.3931273735297066,-0.6722023617595598
MAC001711,0.3295774082233049,-1.0830028811745347
MAC001713,-0.7294559060586322,-0.12241384037318223
MAC001714,-0.793005871365034,-0.533214359788157
MAC001715,-0.7294559060586322,-0.12241384037318223
MAC001716,0.044996245362524334,1.253897788253782
MAC001717,1.1675795249508631,0.7041092668674046
MAC001718,0.9340184151798437,-0.36597731714232284
MAC001719,0.5631385179943246,-0.012916297164807244
MAC001720,1.1675795249508631,0.7041092668674046
MAC001721,0.5631385179943246,-0.012916297164807244
MAC001722,0.3295774082233049,-1.0830028811745347
MAC001723,1.1675795249508631,0.7041092668674046
MAC001724,0.9975683804862455,0.04482320227265202
MAC001725,0.3931273735297066,-0.6722023617595598
MAC001726,-0.7294559060586322,-0.12241384037318223
MAC001727,-0.5594447615940144,0.5368722242215704
MAC001728,-0.5594447615940144,0.5368722242215704
MAC001729,0.5631385179943246,-0.012916297164807244
MAC001730,-0.5594447615940144,0.5368722242215704
MAC001731,0.4358557205658319,0.17858352675638256
MAC001732,0.3295774082233049,-1.0830028811745347
MAC001733,0.5631385179943246,-0.012916297164807244
MAC001734,-0.7294559060586322,-0.12241384037318223
MAC001735,0.3931273735297066,-0.6722023617595598
MAC001736,-0.7294559060586322,-0.12241384037318223
MAC001737,-0.793005871365034,-0.533214359788157
MAC001738,-0.793005871365034,-0.533214359788157
MAC001739,-0.7294559060586322,-0.12241384037318223
MAC001740,0.9340184151798437,-0.36597731714232284
MAC001741,0.3295774082233049,-1.0830028811745347
MAC001742,0.5631385179943246,-0.012916297164807244
MAC001743,1.1675795249508631,0.7041092668674046
MAC001744,0.9975683804862455,0.04482320227265202
MAC001745,1.1675795249508631,0.7041092668674046
MAC001746,0.9975683804862455,0.04482320227265202
MAC001747,-0.5594447615940144,0.5368722242215704
MAC001749,1.1675795249508631,0.7041092668674046
MAC001750,0.9340184151798437,-0.36597731714232284
MAC001751,0.5631385179943246,-0.012916297164807244
MAC001752,0.5631385179943246,-0.012916297164807244
MAC001753,0.5631385179943246,-0.012916297164807244
MAC001754,0.9340184151798437,-0.36597731714232284
MAC001755,-0.793005871365034,-0.533214359788157
MAC001756,0.5631385179943246,-0.012916297164807244
MAC001757,0.3295774082233049,-1.0830028811745347
MAC001758,0.9975683804862455,0.04482320227265202
MAC001759,-0.1885648644084953,0.18381120424405484
MAC001760,0.9975683804862455,0.04482320227265202
