LCLid,consumo_total,consumo_medio,consumo_std,consumo_max,consumo_min,dias_registrados,tarifa,acorn,Acorn_grouped,consumo_invierno,consumo_otono,consumo_primavera,consumo_verano,consumo_finde,consumo_semana
MAC003032,6208.5120003,9.478644275267175,3.6367701329418893,22.997999900000003,0.173,655,Std,ACORN-Q,Adversity,10.45443888888889,9.815439560989011,9.337256881651376,8.274684783152173,11.545500000537634,8.658953092110874
MAC003033,8644.1409993,13.197161830992366,3.9517407494903947,30.7110001,0.078,655,Std,ACORN-C,Affluent,14.686783335555555,14.232390103846154,12.339412842201835,11.224070653260869,13.057360212365593,13.252605543283583
MAC003034,5979.122000400001,9.128430534961833,2.682050533140212,22.168999900000006,0.239,655,Std,ACORN-F,Comfortable,9.608011109444444,10.212269231318682,8.413302751376147,8.010853264673914,9.271892474731183,9.071535181449894
MAC003035,2049.8920000000003,3.1296061068702294,1.429715373598511,6.250000000000003,0.02,655,ToU,ACORN-E,Affluent,4.008027777777778,2.910076923076923,3.2437522935779817,2.419804347826087,3.0111451612903233,3.1765863539445633
MAC003036,3261.733,4.979745038167939,0.7278310079815717,8.714999999999998,0.028,655,Std,ACORN-Q,Adversity,5.36085,5.032153846153847,5.145899082568808,4.456657608695653,4.86586559139785,5.024908315565033
MAC003037,1714.4309999,2.617451908244275,0.8679641117290213,6.505999899999999,0.0069999999999999,655,ToU,ACORN-Q,Adversity,2.5349777777777778,2.748917582417582,2.656807339449541,2.544782608152174,2.788913977956989,2.549452025586354
MAC003038,3503.6929993000003,5.349149617251909,3.5489649824897613,17.000999999999998,0.029,655,Std,ACORN-Q,Adversity,8.019783332222222,5.285675823626374,4.199834859633028,3.4802010864130435,4.761268815053763,5.582296374626866
MAC003039,5188.258,7.921004580152672,1.5265677445731116,13.553000000000004,0.141,655,Std,ACORN-E,Affluent,7.921450001111111,8.226010991208792,7.922422014678899,7.618038042391305,8.94860752795699,7.513469082729212
MAC003040,6333.9129999,9.670096183053435,1.352341778125531,13.107,0.111,655,Std,ACORN-Q,Adversity,8.854538889444445,9.55351098901099,10.166330274311926,10.289277173369566,9.682284946236559,9.665262259914712
MAC003041,3841.6819976,5.9193867451463795,4.536871804799982,30.540000300000003,0.018,649,Std,ACORN-H,Comfortable,7.736905551666666,5.474439557692308,6.440568799082569,4.217241571348315,6.161858695652175,5.8234408550537635
MAC003042,5569.6819999,8.503331297557251,3.000360630991309,17.837000099999994,0.048,655,Std,ACORN-G,Comfortable,7.075216666111112,9.028637362637362,9.040752288990825,9.062440220108696,9.390231182795699,8.151597014712154
MAC003043,3943.9169998,6.030454128134557,1.3874070249492263,10.568,0.062,654,ToU,ACORN-E,Affluent,6.594583332222223,6.349467032967033,5.754844036697248,5.322464480874317,5.69132972918919,6.164223880383796
MAC003044,4422.7670005,6.75231603129771,2.177965889931437,14.382000099999996,0.076,655,ToU,ACORN-H,Comfortable,8.068627778888889,6.588961539560439,6.566431194495413,5.736315216847827,6.9528172075268815,6.6727995733475485
MAC003045,3011.981,4.612528330781011,0.3880952122242051,5.958999999999999,0.094,653,ToU,ACORN-Q,Adversity,4.749533333333334,4.568527472527473,4.723917431192661,4.454318681318681,4.621811827956989,4.608830835117773
MAC003046,3518.5160003,5.371780153129771,1.9312471516308933,25.400000100000003,0.078,655,Std,ACORN-E,Affluent,5.4675722222222225,5.5798406598901105,6.006146789908257,4.696478261413044,5.068150537634409,5.492196162686567
MAC003047,4311.6680001,6.582699236793894,3.086517205120375,18.356,0.079,655,ToU,ACORN-Q,Adversity,6.405411111666667,6.758967032417583,6.795504588990825,6.45571739076087,8.353736560215054,5.880326225799574
MAC003048,2941.597,4.490987786259542,0.6660987518763329,7.0550000000000015,0.036,655,Std,ACORN-K,Adversity,4.597466666666667,4.431631868131868,4.309678899082569,4.5529402173913045,4.533881720430108,4.473976545842218
MAC003049,3846.9410001,5.8731923665648855,1.5279965371521356,10.755,0.041,655,ToU,ACORN-L,Adversity,6.9904222222222225,5.847642857142857,5.310889908256882,5.138625000543478,6.153913978494624,5.761861407462686
MAC003050,5115.6449995,7.81014503740458,2.5461744158934474,23.618,0.068,655,Std,ACORN-F,Comfortable,9.052672220000002,8.004840658791208,7.497614677981652,6.587190217934784,7.976258064516129,7.744266523454158
MAC003051,6724.7639994,10.266815266259542,2.1883788663691464,19.559999899999987,0.149,655,Std,ACORN-H,Comfortable,10.484422221666668,10.114807692307693,10.186266053211009,10.252010867934784,9.952935483333333,10.391296374200426
MAC003052,4110.1580005000005,6.275050382442749,5.312344548737546,41.99200010000001,0.03,655,Std,ACORN-E,Affluent,7.308127777777778,6.6044175851648355,6.606862385321101,4.742081521739131,6.422655915053763,6.21651172771855
MAC003053,5563.72,8.494229007633589,3.0337189429676696,23.086999999999996,0.056,655,Std,ACORN-J,Comfortable,10.460227776111111,8.119197802747253,8.185000001834862,7.125108695652174,9.835580643010752,7.962264393176972
MAC003054,2590.925,3.955610687022901,0.9204493000447612,6.9060000000000015,0.079,655,Std,ACORN-E,Affluent,4.388466666666667,3.757917582417583,4.2552568807339455,3.5502010869565224,3.9245161290322583,3.967942430703625
MAC003055,3638.5730017,5.555073285038168,6.114726022050756,36.2449999,0.0069999999999999,655,ToU,ACORN-E,Affluent,9.51509445,3.165576925274725,5.702990820183486,3.957038048369565,5.582118285483872,5.5443475492537315
MAC003056,2525.8400009,3.8562442761832063,1.8668163720683975,10.655000000000005,0.025,655,Std,ACORN-E,Affluent,3.7099333338888894,3.816774724725275,4.130376152293579,3.8760217407608697,4.060661288709678,3.7751748426439233
MAC003057,2447.3500000000004,3.7364122137404587,0.5538230442809243,6.198,0.035,655,Std,ACORN-F,Comfortable,3.7827333333333337,3.721895604395605,3.674844036697248,3.7419293478260873,4.047026881720431,3.6132260127931772
MAC003058,4530.4620002,6.916735878167939,6.040272429096732,34.5670001,0.037,655,Std,ACORN-E,Affluent,11.984627780555554,6.612758241758241,7.455137611926606,1.9407445652173911,6.89254838548387,6.926328359275053
MAC003059,3738.538,5.7251730474732,0.8791582119996575,7.889999999999999,0.134,653,Std,ACORN-Q,Adversity,5.3737,5.690071428571429,5.325559633027524,6.347214285714285,6.009535135135136,5.612764957264958
MAC003060,3931.3430014,6.002050383816794,1.6938622467533317,11.9520001,0.033,655,Std,ACORN-Q,Adversity,6.21225555888889,5.89007142967033,6.185256881651377,5.798646741847826,6.831666674731183,5.673034114925373
MAC003061,17700.0019933,27.064223231345565,7.460078532303589,58.4920003,0.315,654,ToU,ACORN-C,Affluent,29.71072774611111,28.94136813131868,23.16075229266055,24.919234968306014,29.162594564324323,26.23650746034115
MAC003062,1861.892,2.84258320610687,0.8018243315957311,6.561,0.042,655,Std,ACORN-O,Adversity,3.578516666666667,2.7287857142857144,2.8709174311926606,2.218423913043478,2.908064516129033,2.8166140724946698
MAC003063,5934.7350004,9.060664122748092,3.3314120193300303,30.325999999999997,0.337,655,Std,ACORN-D,Affluent,10.507794445555557,9.738741759890111,8.459018347706422,7.330695652173913,9.322005376881721,8.957019190405118
MAC003064,5797.4750004,8.851106870839695,2.3960904797957,21.0260001,0.09,655,Std,ACORN-Q,Adversity,8.962383333333333,7.965104396153847,9.817697249541284,9.046021739673913,9.207962365053763,8.709582090618337
MAC003065,11562.0299992,17.651954197251907,6.197747069897947,44.24700030000002,0.216,655,Std,ACORN-C,Affluent,21.839711111666666,18.21019780054945,15.838110088990826,14.077565215760869,17.588650530107525,17.677059702771857
MAC003066,4726.1329991,7.215470227633588,3.344363797424329,18.608,0.0,655,Std,ACORN-E,Affluent,9.093111109444445,7.620972524725276,6.709165135779816,5.277483696195652,7.4159193537634405,7.1359744121535185
MAC003067,9993.6300013,15.257450383664121,5.485518546500559,38.486,0.228,655,Std,ACORN-E,Affluent,20.37718333222222,14.548675832967035,14.845385321100917,11.194190216847826,15.08970967526882,15.32397441727079
MAC003068,9052.2710017,13.820261071297711,4.105921379345781,35.38600050000001,0.273,655,ToU,ACORN-E,Affluent,15.821677786111112,15.159829671428572,11.820678896330275,11.721880436413043,14.400747319892472,13.590046908742003
MAC003069,3563.1980003000003,5.439996947022902,1.9921427469151622,13.571,0.04,655,ToU,ACORN-F,Comfortable,5.681655556111111,6.230626373626374,4.287458715596331,5.104309783695652,4.514618281182796,5.806991471215352
MAC003070,5173.3509999,7.8982458013740455,2.2845743576122977,13.353000000000002,0.28,655,Std,ACORN-Q,Adversity,9.815038888333333,7.332054945054945,6.583357798165138,7.362086956521739,7.917881719892473,7.89045842217484
MAC003071,1997.2209998,5.147476803608248,3.5774421033892922,23.657,0.051,388,Std,ACORN-E,Affluent,6.818544444444444,5.127890109890109,4.580532106422019,4.2615918387755105,6.94526363909091,4.436122300359712
MAC003072,10901.5850004,16.643641221984733,7.007596636678725,53.39500030000001,0.17,655,Std,ACORN-A,Affluent,20.760733332222223,16.099280225824177,15.699678900917432,13.713690213586958,16.10077419139785,16.858936035820896
MAC003073,5863.7799997,8.95233587740458,4.0583284205077215,29.3240001,0.415,655,Std,ACORN-E,Affluent,10.314955552777779,8.758829671978022,8.62844953944954,8.002608696195653,9.572596780107528,8.70634754498934
MAC003074,1345.3960000000002,4.639296551724138,0.9309216746579325,7.326999999999997,0.04,290,Std,ACORN-K,Adversity,4.603844444444445,4.422637362637363,4.359235294117647,4.9400326086956525,4.634280487804879,4.641274038461539
MAC003075,2469.2779998,3.7698900760305345,1.4654549182594605,15.501,0.06,655,Std,ACORN-E,Affluent,4.613811110555556,4.001516483516483,3.7252385321100916,2.741657608152174,3.793021505376344,3.760716417484008
MAC003076,9401.731999900001,14.353789312824428,2.5786887632517868,23.213000099999995,0.103,655,Std,ACORN-K,Adversity,14.460394445555554,14.869681319780218,13.067284402752293,14.501331519565218,15.330548389784948,13.966417909168444
MAC003077,3283.9170000000004,5.013613740458016,1.639548112799377,10.131,0.025,655,Std,ACORN-H,Comfortable,6.008438888888889,5.1946098901098905,5.375981651376146,3.646722826086957,5.076231182795699,4.9887803837953095
MAC003078,9792.447999600001,14.95030228946565,4.0634509726187735,43.08500040000001,0.087,655,Std,ACORN-U,ACORN-U,16.683416665,15.462439560439561,13.958889909174312,13.335597825000002,16.37685483655914,14.384547974413646
MAC003079,3206.023,4.902175840978593,1.1866129908971281,10.923,0.053,654,Std,ACORN-L,Adversity,5.605272222222222,4.913346153846154,4.636333333333333,4.3593532608695655,4.968333333333334,4.875882478632478
MAC003080,4210.97,6.448652373660031,1.3720459505214702,12.641000000000002,0.133,653,ToU,ACORN-F,Comfortable,7.162966666666667,6.219005495604396,6.8632056065420555,5.735945651630436,6.493989247311828,6.430595289079229
MAC003081,7284.996999200001,11.156197548545178,1.9406937667573865,19.096000000000004,0.065,653,Std,ACORN-H,Comfortable,11.829961106666666,11.211945054945055,11.20309259537037,10.41036065409836,11.303745945945947,11.097871793162394
MAC003082,2892.8,4.430015313935682,0.9701525920763001,8.148,0.081,653,ToU,ACORN-E,Affluent,4.838905555555556,4.597967032967033,4.255981481481482,3.9635027322404373,4.671043243243243,4.334737179487179
MAC003083,2906.9789999,4.444922018195719,1.7358244075345086,11.959,0.042,654,Std,ACORN-E,Affluent,5.0462444444444445,4.478785715934066,4.482731480555556,3.8009836940217387,5.0810322559139784,4.192108975
MAC003084,3133.2500001000003,4.790902140825689,1.0100363374542443,10.084999999999996,0.045,654,Std,ACORN-Q,Adversity,4.933066666111111,4.7847087923076925,4.592287034259259,4.774532610326087,5.089279569354839,4.672316239743591
MAC003085,7474.764,11.429302752293578,3.013581883907282,23.137000100000005,0.108,654,Std,ACORN-H,Comfortable,12.533716665555557,11.40769230769231,11.381712962037037,10.398206523369565,12.04984945967742,11.18267521474359
MAC003086,4071.9119996000004,6.226165137003059,2.5869082806876147,15.547000000000002,0.026,654,Std,ACORN-N,Adversity,6.827694443333333,6.564516484615385,5.731398148148148,5.5934456500000005,6.200768816129033,6.2362585465811975
MAC003087,3480.913,5.322496941896024,1.7369340644062368,12.208,0.077,654,Std,ACORN-P,Adversity,4.647688888888889,5.20223076923077,5.707148148148149,5.875820652173913,5.322543010752688,5.322478632478632
MAC003088,5359.0710001,8.194298165290519,1.6695662579526263,15.572000199999998,0.063,654,ToU,ACORN-Q,Adversity,9.092472221666668,8.25517033021978,7.82056481574074,7.474804347826087,8.713053762365591,7.9881260690170945
MAC003089,7780.924000200001,11.897437309174313,2.698502805831709,16.737999999999996,0.5720000000000001,654,Std,ACORN-L,Adversity,12.454738890555555,10.93825824010989,12.15386111111111,12.150494566304348,11.559930106989247,12.03157478696581
MAC003090,7943.143000200001,12.145478593577982,9.728090200457384,37.5469999,0.052,654,Std,ACORN-L,Adversity,22.74171110611111,9.653351652197802,13.639972225925927,3.367434782608696,12.193887095698924,12.126239317094017
MAC003091,5027.937999700001,7.699751913782543,1.86812143137876,20.77900000000001,0.036,653,Std,ACORN-H,Comfortable,8.11370555611111,7.442384615934066,7.068130837383177,7.9166684777173915,7.901102149462366,7.6195567449678805
MAC003092,8172.1439998000005,12.553216589554532,3.8654984616514905,24.8869998,0.139,651,Std,ACORN-G,Comfortable,13.788174155617979,12.201549450549452,12.970601850000001,11.455420766666668,12.88388586956522,12.422931477087795
MAC003093,4752.9169991,7.267457185168196,3.996105551334014,23.841999900000005,0.081,654,Std,ACORN-D,Affluent,8.31981666388889,7.5678406587912095,7.264638886111111,5.942510869565218,6.104209677419355,7.729773502350428
MAC003094,5113.374,7.818614678899082,4.352520368820395,24.78899999999999,0.6829999999999999,654,ToU,ACORN-E,Affluent,11.989283331666666,6.601269227472527,8.174453711111111,4.733864130978261,8.042946235483871,7.729457265384616
MAC003095,13181.5770011,20.155316515443424,6.941660671650433,75.53399990000001,0.146,654,Std,ACORN-H,Comfortable,23.751816678888893,20.174917573626374,20.616962968518518,16.34664673858696,20.80276344139785,19.897997865384617
MAC003096,757.8510000000002,1.1587935779816516,0.326327922363815,5.598999999999998,0.0,654,Std,ACORN-Q,Adversity,1.100127777777778,1.1501648351648355,1.248981481481482,1.1717826086956524,1.1173924731182798,1.1752478632478636
MAC003097,2332.7910001,3.5669587157492355,1.038211842060809,7.822000000000001,0.011,654,ToU,ACORN-Q,Adversity,3.946777778888889,3.6209120873626373,3.587944444444444,3.129711956521739,3.8975483870967746,3.435570513034188
MAC003098,4177.7320008,6.397751915467075,4.300946744441109,21.6440001,0.032,653,Std,ACORN-E,Affluent,6.289233336111112,7.770280220329671,5.388055556481482,5.735349727322404,5.545762161621622,6.734542736965812
MAC003099,2518.1470001000002,3.8503776759938844,0.8335072160694255,16.998000100000006,0.034,654,ToU,ACORN-Q,Adversity,4.117755556111112,3.7873186813186814,3.85262962962963,3.649864130434783,3.560930107526882,3.9654145301282053
MAC003100,8322.724001300001,14.449173613368057,5.993623686410406,34.970999899999995,0.022,576,Std,ACORN-D,Affluent,18.455538887222225,15.379384620879122,10.736608693478262,9.950090170491803,14.791463412195121,14.312922334223302
MAC003101,5665.2610001,8.662478593425076,3.2821612379558207,18.027,0.214,654,Std,ACORN-F,Comfortable,6.48695,9.03812088021978,8.49915740925926,10.51501630271739,8.892784946774194,8.570946581196582
MAC003102,1447.5279997,3.3276505740229885,1.6059722556638674,15.996,0.024,435,ToU,ACORN-Q,Adversity,4.043266664444444,3.3538351648351648,3.2735140177570092,2.912714285714286,2.7725967741935484,3.5489581983922833
MAC003103,5034.4319992,7.709696782848392,2.7414137303296844,25.1510001,0.066,653,Std,ACORN-E,Affluent,8.076883328333334,7.346164835714286,7.974787040740741,7.553628413114754,9.281370967204301,7.083719484582442
MAC003104,2023.5810001,3.0941605506116208,0.5056751354916228,5.8680001000000015,0.017,654,Std,ACORN-M,Adversity,3.295538888888889,3.089131868681319,3.172037037037037,2.856423913043478,3.018096774731183,3.124391025641026
MAC003105,3728.3659999000006,5.700865443272172,0.5483012188918391,7.683000000000002,0.092,654,Std,ACORN-E,Affluent,5.745794444444446,5.72168131868132,5.632138887962964,5.6766630434782615,5.830801075268818,5.649224358760684
MAC003106,3199.9109999,4.892830275076453,1.6873950549199572,17.279000099999998,0.045,654,Std,ACORN-E,Affluent,4.4871944444444445,4.997670328571428,5.36995370462963,4.905896739130435,4.8234516123655915,4.920403846153847
MAC003107,9102.3800005,13.93932618759571,4.38905577262268,42.30700010000001,0.11,653,Std,ACORN-M,Adversity,16.952950004999998,13.902708784615385,13.454345805607478,11.309461954347826,14.449053758064515,13.736308354389722
MAC003108,5981.4089997,9.145885320642202,1.5446056509279087,14.496,0.173,654,Std,ACORN-Q,Adversity,9.675066666111112,9.055335164285715,9.158944444444444,8.710108695108696,9.482935483870968,9.011929486538461
MAC003109,7156.062,10.941990825688073,2.6235893178679026,27.844999999999995,0.096,654,Std,ACORN-L,Adversity,12.555972223333333,11.366736265384615,9.963092589814815,9.517538042391305,10.734349463978495,11.024514956623932
MAC003110,5169.0210003,7.903701835321101,2.617235870798396,35.984,0.075,654,Std,ACORN-A,Affluent,9.496600001111112,8.094978021978022,7.424898150925926,6.437271738043479,8.291865592473119,7.749431624145299
