casa,horario_consumo,semanal,tipo_consumo
MAC001676,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC001677,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001678,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001679,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001680,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001681,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001682,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001683,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001684,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001685,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001686,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001687,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001688,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001689,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001690,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001691,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001692,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001693,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001694,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001695,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001696,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001697,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001698,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001699,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001700,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001701,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001702,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001703,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001704,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001705,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001706,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001707,consumo_madrugada_variable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC001708,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001709,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001710,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001711,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001712,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001713,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001714,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001715,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001716,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001717,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001718,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001719,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001720,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001721,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001722,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001723,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001724,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001725,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001726,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001727,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001728,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001729,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001730,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001731,consumo_noche_variable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC001732,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001733,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001734,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001735,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001736,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001737,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001738,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001739,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001740,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001741,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001742,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001743,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001744,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001745,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001746,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001747,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001748,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001749,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001750,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001751,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001752,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001753,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001754,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001755,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001756,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001757,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001758,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001759,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001760,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001761,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001762,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001763,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001764,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001765,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001766,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001767,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001768,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001769,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001770,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001771,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001772,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001773,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001774,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001775,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001776,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001777,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001778,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001779,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001780,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001781,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001782,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001783,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001784,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001785,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001786,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001787,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001788,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001789,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001790,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001791,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC001792,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001793,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001794,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001795,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001796,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001797,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001798,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001799,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001800,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001801,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001802,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001803,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC001804,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001805,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001806,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001807,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001808,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001809,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001810,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001811,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001812,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001813,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001814,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001815,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001816,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001817,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001818,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001819,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001820,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001821,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001822,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001823,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001824,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001825,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001826,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001827,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001828,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001829,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001830,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001831,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001832,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001833,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC001834,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001835,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001836,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001837,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001838,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC001839,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001840,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001841,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001842,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001843,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001844,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001845,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001846,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001847,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001848,consumo_noche_variable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC001849,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001850,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001851,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001852,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001853,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001854,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001855,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001856,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001857,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001858,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC001859,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001860,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001861,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001862,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC001863,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC001864,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
